Raw Data,Kalman Data,Moving Average Data,app.FilteredATM
79.75,79.75,80.125,80.1875
80.25,80.0000610351562,80,80.1
80,80.0000381469727,80.125,80.125
80,80.0000305175781,80.25,80.0714285714286
80.75,80.1504745483398,80.25,80.125
80.5,80.2089920043945,80.25,80.0714285714286
79.75,80.1429977416992,80.375,80.1785714285714
80.25,80.1564865112305,80.25,80.2142857142857
79.75,80.1108093261719,80.375,80.2857142857143
80.5,80.1502838134766,80.5,80.3571428571429
79.75,80.1132583618164,80.5,80.3571428571429
80.75,80.1674346923828,80.5,80.25
80.5,80.1936492919922,80.5,80.3571428571429
80.5,80.2161636352539,80.5,80.3928571428571
80.5,80.2357177734375,80.5,80.5
80.5,80.2528686523438,80.5,80.3928571428571
79.75,80.2220001220703,80.5,80.5
80.5,80.2382049560547,80.5,80.5
80.5,80.2527389526367,80.5,80.5
80.5,80.2658538818359,80.5,80.3928571428571
79.75,80.2396392822266,80.5,80.3571428571429
80.5,80.2523498535156,80.5,80.25
80.5,80.2639923095703,80.5,80.2857142857143
80.5,80.2746963500977,80.5,80.2857142857143
79.5,80.2407379150391,80.5,80.1785714285714
80.25,80.2411346435547,80.5,80.1785714285714
79.75,80.2209091186523,80.5,80.2857142857143
80,80.2120666503906,80.5,80.2857142857143
80.75,80.2330169677734,80.5,80.1785714285714
79.75,80.2146911621094,80.5,80.1785714285714
80.5,80.2252502441406,80.5,80.2857142857143
80.75,80.2442245483398,80.5,80.25
80.5,80.2532730102539,80.375,80.3214285714286
79.75,80.2358474731445,80.375,80.3928571428571
80.5,80.2448120117188,80.375,80.3928571428571
80.5,80.253303527832,80.5,80.3928571428571
80,80.2450256347656,80.5,80.3214285714286
80.25,80.2451858520508,80.5,80.3214285714286
80.5,80.2532348632812,80.5,80.3214285714286
80.5,80.2609100341797,80.5,80.3928571428571
80,80.2529220581055,80.5,80.3214285714286
79.75,80.2377395629883,80.5,80.3214285714286
80.5,80.2455444335938,80.5,80.4285714285714
80.75,80.260368347168,80.5,80.4642857142857
80.75,80.2745742797852,80.5,80.3571428571429
79.75,80.2595367431641,80.5,80.3333333333333
80.5,80.2663497924805,80.5,80.3571428571429
80.75,80.2799072265625,80.5,80.4583333333333
80.5,80.2860107421875,80.5,80.45
79.75,80.2712860107422,80.5,80.375
